AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Socotra,Taizz
Index,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI,rCSI
2018-09-04,41.08498435644616,25.8501030847922,40.41617914906915,50.50897818180778,53.12187195593303,67.02518553746106,27.8795387422282,61.13615663482573,50.14892209342338,50.37800634735152,52.72385162539492,60.08084014955068,66.86393506632832,57.19037200660124,43.57405070290823,57.17807220669949,54.85250709301013,42.61791742840014,54.96058965393191,43.5695012373188,60.08084014955068,52.01651890792417
2018-09-05,44.70360618728,27.714284786945328,42.62694675777823,48.98297371249642,55.971101362694725,69.11006305862733,27.82171821006585,58.60515346255005,50.39803912043917,45.490711013891314,54.03680444572087,58.83162580319322,66.22075661064416,57.941762673841765,45.367289875261406,55.797382089890185,52.49417026192064,43.52798405670258,56.22858945831078,44.93930602803693,58.83162580319322,51.33769084604225
2018-09-06,46.61944854661543,29.15410422776933,43.64916452321056,48.59839234236402,56.15036253278874,68.46608227649797,27.901820475537363,58.98790200486569,49.94569796198095,44.39806510180567,54.02457832520816,56.53836171847685,64.12090294053499,58.51142527277948,45.55002994042309,56.654100044930615,53.48298153323435,43.99668258773084,56.75021450332107,45.22905781794164,56.53836171847685,52.81762196632714
2018-09-07,43.34713408355229,30.70840863344347,45.93604030715301,50.93701334203443,56.44305776368094,68.96384814366594,27.37680824912765,57.85512226537665,50.41461734919594,42.713317929088944,56.26449370346835,58.7883022383205,65.01572240936675,59.187945480262414,45.13976353731951,56.34548462019673,51.70080731028635,43.47725446960919,56.34691359960737,44.30762949805229,58.7883022383205,52.26497857249455
2018-09-08,42.591872508477564,33.37380117658548,47.290691535914775,49.707111718775465,57.882616712998136,67.19225484134648,21.07575684399982,57.45083650398298,50.545847101960106,42.76574052229272,56.82885868619898,57.83356550177095,65.35558792228161,62.32247357127955,45.79087625014765,58.74406390543525,47.641630802469614,42.76585644120123,56.991178142189554,44.83015606315792,57.83356550177095,52.91491449267207
2018-09-09,44.38785421335422,32.83031696642538,47.66467326332112,48.80407023405983,57.36684433639508,67.19225484134648,21.001569564234945,56.78330997826132,50.50060613089421,43.54601589100852,58.34905496560812,59.33908262963643,66.24846970354854,63.02287322228361,46.00893561653688,59.50059762223063,47.641630802469614,41.61444654684836,56.53445499996436,44.452104194318366,59.33908262963643,53.37537780436128
2018-09-10,45.72910111848447,33.15274348472544,45.93748997339784,47.69250689897865,57.53355296370067,68.11942713168845,21.001569564234945,56.26916201161668,50.02525072130622,43.67795652642029,58.86199664902063,59.33908262963643,65.49038218106993,60.131829984251965,46.42737079778153,58.02788595387462,49.9372559293219,42.76314843617706,56.53445499996436,43.935477056955726,59.33908262963643,53.36295016637125
2018-09-11,45.83436654171997,34.14718789796407,45.93748997339784,48.35377214347932,57.59625274011719,68.11942713168845,27.415094975427145,53.30085377302986,49.49083327651559,43.67795652642029,58.36524915198632,64.17612124475167,65.99627100757121,58.70016319972498,46.6462203202322,57.98119023766685,49.85107712233284,43.94114823209959,57.01623418360354,45.3668004347349,64.17612124475167,53.22985580545287
2018-09-12,44.0398026087079,34.14238658776736,47.39739793552862,49.97876689583498,57.24405231635846,66.82865093513793,27.415094975427145,54.40068560776064,48.939976709481584,44.37443190748478,59.096846484858624,64.24167441918962,67.5475738256982,58.992237855161264,47.10026772686936,58.22395328286381,48.794964026301365,42.27673829920948,58.03221037231943,43.4552316427242,64.24167441918962,52.82459935062259
2018-09-13,44.73540011306199,35.313614339917024,48.62252788172387,50.15948008744754,57.08081435656648,64.732055602102,27.415094975427145,53.84989029957907,48.84312164793339,43.5580472912074,59.401018381863686,61.37001479547084,69.17807201552424,59.973138313151466,46.15518412571602,58.46113485330392,46.91674075047376,43.28344666122897,58.1024252899571,43.216382310142826,61.37001479547084,52.94529900257711
2018-09-14,46.8682019512114,35.250569225453795,47.72166615913514,52.0571264011828,58.05319118045279,66.8923734496524,27.13861014451604,53.56005930955516,49.10731281418282,44.74455533829408,59.43433643019743,60.46969235944406,68.7568840677259,60.38605240533758,46.80464140912306,57.85375302981187,46.91674075047376,43.55817183674214,58.91210963784567,42.25241884187053,60.46969235944406,53.186047986402826
2018-09-15,45.39641429809587,36.23272978392363,48.34159054171141,52.42327237362102,57.2216504876871,68.87964286787398,27.74377910928058,54.13115481074182,48.79398942386264,46.52181708548422,59.363724012720986,60.46969235944406,70.10884329292749,59.28832613424427,45.99903584105955,56.93354657757998,44.80111361992268,43.79450950603054,58.52770640492282,42.14478488901827,60.46969235944406,52.93418636978047
2018-09-16,46.62125400799038,36.23272978392363,47.69946430730312,50.91125521265979,58.147013277977145,68.76380266893261,28.376553198720288,54.78073739458663,50.54274218699189,46.75660898377807,58.303586012109136,60.23461592022935,68.5120455746351,59.358956109710135,46.02267431790665,57.294666396393865,48.57985198256753,43.35125265281811,58.10641774509622,42.340859594672494,60.23461592022935,53.32332147790182
2018-09-17,46.32595997034914,36.29409465488614,48.28972332643661,51.43100610304061,57.55519435890631,68.76380266893261,28.376553198720288,56.35698131659802,50.54859232789993,46.75660898377807,58.303586012109136,60.23461592022935,68.74439839565397,58.75004809874979,45.82814246728197,57.08804697874267,48.57985198256753,43.38965917599869,58.26065868936533,42.27163084317458,60.23461592022935,53.86120221284687
2018-09-18,47.92288339469752,36.29409465488614,48.20399214917759,54.3417006582666,57.56951192728043,68.99604760836635,29.08412045613616,56.45671553352776,51.16858533258399,47.62360762580686,58.6602014268353,60.95291518697741,69.2905543417944,57.5551944778385,44.38689971898911,58.28701156079737,46.19575068015301,43.64541243434783,58.43098153827523,42.98025080405789,60.95291518697741,53.81912939637661
2018-09-19,49.19590757117187,36.355341533434014,49.11629317055236,54.59729088976411,56.88849910892067,65.35817733968014,29.23378869037745,57.3162550720128,51.56898744998563,46.40762246252278,59.69661108455013,60.95291518697741,68.98318373484186,59.144376892926005,44.42782024193855,53.94991126460235,45.02177110063977,43.60962101219871,58.8660963920691,43.65551369737822,60.95291518697741,54.53628360108034
2018-09-20,49.00600781562291,32.97889317477705,50.32781801193238,51.18276204628496,57.10810904275717,61.70639365969777,29.932017565089343,57.13980857344035,51.1532336110756,49.06391928123158,59.45507774130933,63.064671560258255,68.3828176613099,60.703784822168274,46.79135886989938,51.99062762067943,49.25911324657797,45.50490803250876,61.36951432806056,44.77366515076089,63.064671560258255,55.103095456412845
2018-09-21,49.00600781562291,32.97889317477705,50.32781801193238,51.18276204628496,57.10810904275717,61.70639365969777,29.932017565089343,57.13980857344035,51.1532336110756,49.06391928123158,59.45507774130933,63.064671560258255,68.3828176613099,60.703784822168274,46.79135886989938,51.99062762067943,49.25911324657797,45.50490803250876,61.36951432806056,44.77366515076089,63.064671560258255,55.103095456412845
2018-09-22,49.20531877914144,31.61770101828205,50.74116304571227,51.28105710250934,56.75986159078593,62.12059887024319,28.529137738608814,58.14832087608217,51.72657644020262,48.19301056687,59.72024258504995,64.41748591029848,69.04992111999061,59.61681912083172,46.12893224507042,52.95432936320621,49.87529021998501,45.755252562331,61.55479227961641,44.00800781092677,64.41748591029848,54.7913856054524
2018-09-23,47.27897250065678,31.483818915641063,51.03114575835774,50.81130580093295,58.22003811471002,65.64164361293612,26.09303797121513,57.65990896265206,52.37777147835159,49.64892099383388,58.9364752872856,66.89687284195756,69.70544740780396,61.052454564390175,46.73794221887493,52.446936801229086,51.81366098704865,44.81016033077268,62.18109826143823,43.67673679742458,66.89687284195756,55.60309180215497
2018-09-24,49.41460306001885,32.16889828826496,52.01290267542189,47.42701814583253,58.43763019541963,64.2624196875366,27.143440802294812,57.99084422491491,52.92875275930654,50.552806390656805,59.26726354808119,65.90207863191134,69.40658718966829,61.520750756608734,47.116025367095546,53.28342125348858,51.74702666075852,44.89776497982555,62.55310558402414,44.41082251664703,65.90207863191134,56.93986805405111
2018-09-25,51.71897466019669,33.702721907862724,53.37660637200125,47.75114263582283,58.868742561236246,64.16876438715332,27.283039293681373,56.47746017455464,54.60381814877229,51.95470156426572,59.47866481397051,66.9246942164837,72.15217188449907,62.10948434403456,48.0587544257552,54.30079396476876,53.01304850280591,43.87281976836901,63.52290362584368,45.8895293820855,66.9246942164837,56.61654563970049
2018-09-26,50.92210176535883,34.585917004741354,52.639521017384624,46.79153161144656,58.434872045687285,64.23088889756296,25.77224645248169,56.759761872042986,54.573828840222575,50.359391593130525,59.5340820708844,66.1553171196762,72.1611247498338,62.74084151888311,47.91273332218937,52.91109762640959,50.66911556554159,43.01461629225943,63.90897703291472,45.32878387186281,66.1553171196762,56.04192023487104
2018-09-27,50.8884053985752,34.435071131401415,55.05119777182848,47.15377954518863,57.60450017443827,64.17639367667303,25.77224645248169,56.759761872042986,53.98721577676642,50.43924632080753,59.706760530846,65.80723071796336,71.48921159511548,62.28288902716369,47.610025903601,54.34420366829881,48.12330645317226,41.62352781458195,65.10604035541388,45.48843596375772,65.80723071796336,56.184296221133
2018-09-28,50.86559258317796,30.35850687716788,55.05119777182848,46.32266749915939,57.36744397992476,65.28972128154419,25.77224645248169,57.45737335689864,54.63414512968801,50.31895515180842,59.64568010808332,64.51359688718554,72.62898079987428,62.57038138062651,47.05294665931711,54.19251360858583,48.12330645317226,42.015599655777294,64.49467694310745,45.00496804561017,64.51359688718554,56.39052392409219
2018-09-29,44.55239079263998,34.050981593088835,56.64755521647855,46.32266749915939,54.93190946822465,67.92878246872587,25.77224645248169,58.44152990679871,54.63414512968801,50.31895515180842,59.60359083323609,61.638783044390735,72.32500122850496,62.57038138062651,47.18577857637139,54.72429766955605,48.386319824970585,44.69682012992391,63.28238704927671,40.86036284861335,61.638783044390735,56.39052392409219
2018-09-30,44.55239079263998,34.050981593088835,56.64755521647855,46.32266749915939,54.93190946822465,67.92878246872587,25.77224645248169,58.44152990679871,54.63414512968801,50.31895515180842,59.60359083323609,61.638783044390735,72.32500122850496,62.57038138062651,47.18577857637139,54.72429766955605,48.386319824970585,44.69682012992391,63.28238704927671,40.86036284861335,61.638783044390735,56.39052392409219
2018-10-01,44.76845901586543,34.25649653510965,59.66162252279828,51.227545426831696,54.98259425189096,67.01493287010962,20.209516130443365,62.03569336785738,58.21446233651688,55.40912743532283,61.98291294861962,59.24362849402085,71.5812575712511,65.79025269346693,46.54458817956299,56.31592541368136,51.15229788988727,47.64868078815995,64.65708182881139,35.82596557056921,59.24362849402085,57.6907794115785
2018-10-02,52.60518916738006,28.22287137870196,62.00840117566042,51.24997193028126,55.42173202098324,67.4948353691417,20.492944496329763,57.706107390430034,56.28114367753332,57.20045323224674,64.23094890775653,69.50394147754223,77.14800059822906,65.60842946613906,47.03174426898123,52.445598654447664,53.64106746891672,49.0495054352325,70.30921651194649,37.370531070897314,69.50394147754223,58.60595411795078
2018-10-03,55.44709947436935,29.41876082101697,62.038744746141845,49.84715372581709,60.30333064666733,63.213346275366106,22.76422686698608,60.70434599850969,52.92843562130663,61.88833114641538,64.50718170316406,69.67696500580264,78.52712366440042,63.32780252822285,44.99406946761296,55.07719068506924,58.83491958744203,51.06135549675825,67.15571058315915,38.644970365194,69.67696500580264,63.06209294966752
2018-10-04,56.34318064537774,32.85579001973591,62.94348129904724,51.92198322126482,62.68719973143455,65.78556806923305,22.927479271967503,63.92778835054291,56.09904701324394,65.06749948108082,63.75558973457892,73.7915871981041,76.16848400867487,66.54016970746562,49.14223868730456,54.05713196684806,65.29557826479274,48.753116586979694,66.68282394910257,36.186862974488,73.7915871981041,61.51028714728555
2018-10-05,60.47885181523802,33.00217244883988,64.21268452977088,51.67300624919063,64.52481193995727,62.599282277507896,22.44576204434393,62.94480178601555,53.407965740051935,66.90380856814498,67.0963524268756,73.72813470751956,74.2540860299743,67.10621026422817,48.13286969154379,51.134454483512776,64.51723929419728,53.25091001152903,65.36008018757036,34.160472353128554,73.72813470751956,62.41573737640822
2018-10-06,58.85663474994667,31.47440496213232,61.89690593300414,53.765443507672096,61.18505747365444,62.53133075815029,22.343250665749352,69.46663626247988,54.572807202200586,71.55413448334795,69.20993574744637,71.99240246005432,74.37778829600006,64.72332748118015,47.33817791702395,53.96420546657476,67.21490937112738,57.75495577461899,64.29399231781608,36.494449459737694,71.99240246005432,64.96954872753527
2018-10-07,58.85663474994667,32.25045717417787,61.89690593300414,53.25685075086878,61.18505747365444,62.53133075815029,22.343250665749352,69.46801150381044,55.28828971900664,71.10701955133666,69.06512976665937,71.60893624485558,74.37778829600006,64.76715700301908,47.33817791702395,54.28159548030886,68.37667913986687,58.84193561838083,65.67826988642311,36.16683652064917,71.60893624485558,64.31642943539875
2018-10-08,58.85663474994667,32.25045717417787,61.89690593300414,53.25685075086878,61.18505747365444,62.53133075815029,21.723131679473504,69.46801150381044,55.28828971900664,71.10701955133666,69.06512976665937,71.60893624485558,74.37778829600006,64.69976236444987,47.33817791702395,54.28159548030886,67.35210785707947,57.87759944853839,65.67826988642311,36.16683652064917,71.60893624485558,64.31642943539875
2018-10-09,60.92482222412394,27.74435622300151,61.30322352849855,53.25685075086878,61.18505747365444,63.06765186648229,26.424021596097027,69.46801150381044,55.28828971900664,72.47367812706648,69.97908847005809,73.95730822912044,74.37778829600006,63.92788273922584,46.84481457109023,52.317322644572094,71.09712745519315,59.712480389270695,65.71541299086691,35.40470649026682,73.95730822912044,64.31642943539875
2018-10-10,60.06995447321384,28.12915145589602,60.600130937379625,53.30109008979085,61.18505747365444,63.06765186648229,26.424021596097027,69.46801150381044,55.28358716830876,72.6803035983939,69.26844400479845,74.33222396318334,73.63959266581017,63.92788273922584,46.84481457109023,52.317322644572094,71.09712745519315,59.712480389270695,66.61302221192572,35.40470649026682,74.33222396318334,64.1728116672371
2018-10-11,57.196453083926485,27.14151310364641,61.40129914418869,53.684797508701976,61.18505747365444,61.98832331248667,26.424021596097027,69.46801150381044,57.83068044832294,72.71397090296476,67.51193716320442,73.70682832630398,73.63959266581017,66.26940810308284,46.703946276558966,51.54576123487968,70.68730243773268,59.48485331484297,66.79628400816313,35.38715505168409,73.70682832630398,64.1728116672371
2018-10-12,57.196453083926485,24.76676406098131,61.40129914418869,53.41786225713934,60.81937892931347,61.98832331248667,17.39875190372193,72.37257402844953,58.645800004745055,72.71397090296476,67.8040809927657,71.65372365449184,73.63959266581017,67.55630797094193,46.703946276558966,51.3350803237887,71.91967103536685,58.6758518884202,65.69790678426486,33.77262018598632,71.65372365449184,64.67110027225796
2018-10-13,58.28544862012867,24.223634327665287,60.37570811246553,51.326185985756986,61.4027353622041,62.6084281149896,17.00639118760604,72.79388350827598,59.11832124729007,73.21563655369432,66.43740769084062,70.63817989567491,72.2082920850249,66.7291191782732,46.00782184289028,50.609840365863406,73.21803132461783,57.364886700337,65.33087291837691,35.269519541308824,70.63817989567491,65.36312255251602
2018-10-14,56.69321119956332,28.331178916581734,61.712811319811536,55.00092967406219,59.781898976003234,64.68506133810405,16.509967631198244,73.94202833542418,59.5309668443883,73.51186157438357,68.7107894817666,74.43337409702237,71.72388848429752,64.90150728986418,45.45673825900471,53.44828759263461,73.07996898233257,55.81953113149717,63.505090580726886,34.6048957614267,74.43337409702237,66.0824787984989
2018-10-15,54.84020316189519,30.910030299215823,62.00013572385372,54.85756357973606,59.68395467173902,65.85295691081411,16.509967631198244,74.40146073123219,59.2892879847997,73.55027002480534,67.80429288959446,73.04008362424607,72.2452478143323,64.30048879764239,45.392481303624905,51.57144306683679,72.06747716126878,53.92169397810447,63.79325633699054,34.09752548767168,73.04008362424607,66.18969593394752
2018-10-16,53.997785593809496,29.706720948258496,63.29823316876226,56.72488570287128,58.29942404254442,63.3547154350228,22.3334406260814,73.75980474492732,56.626280580797626,71.00976529655863,67.6783440882982,70.06806582749599,72.83444710295326,64.74056005081317,45.26949330887038,52.44417586577306,71.99343642864842,55.55176712890386,64.7876851486246,35.83301578744981,70.06806582749599,66.07052070874647
2018-10-17,52.50443203658393,29.706720948258496,61.69761070675348,56.32285058165529,55.58670478569682,60.77888419820077,21.501300261736752,74.57760733459425,55.295381990479086,71.08609995224651,68.41723452307735,70.54255466677779,74.73680993818975,64.48030187954551,45.567991309676,52.44417586577306,70.81470525747294,55.10165668922099,63.746133970841214,36.24327699464277,70.54255466677779,65.32830926565879
2018-10-18,52.770930670635046,29.607244813555432,60.1809109106222,56.85085350556096,57.08747408922802,61.87648855557172,21.501300261736752,74.14971320665842,54.60396777677292,71.11654051739853,68.41723452307735,70.54255466677779,74.20133774211124,65.51757838946342,46.41690093409059,53.20212302049891,71.49049356738354,54.04676169292633,64.34607384780006,36.30370238669241,70.54255466677779,64.40957605618297
2018-10-19,52.280300676638255,29.607244813555432,60.1809109106222,56.440078190835,57.83651761805887,59.87792084316105,21.501300261736752,73.8003312529348,54.59762420006426,71.06994042319553,68.41723452307735,70.61054244264396,74.30016389562522,65.46116208310696,47.67418430350682,51.80912690901253,71.49049356738354,55.17266525357417,64.34607384780006,35.126551655195655,70.61054244264396,66.3229206001276
2018-10-20,50.24485581433351,30.0536245642097,59.62721690686145,56.54559248422513,60.623972096076905,64.3137013634888,26.70985094511793,73.489459443746,54.71949801796431,71.94202047807184,69.23705173030478,69.66254744506116,75.09828146179291,65.73321157440081,45.66308913073465,55.61431491337282,72.33402778794837,57.02061055307476,63.491545981591806,32.86045187347207,69.66254744506116,66.97527227545659
2018-10-21,51.04251198275664,31.39300879967908,60.15745011108668,57.36133723108373,61.01080683247784,67.45090965699784,26.70985094511793,73.88747182258301,54.06101353296711,71.02365417289826,68.38084392244096,67.32506594361277,75.53053804888415,64.93045553007784,46.62207881600625,55.88858710700787,69.7346922191272,54.31809853881001,62.85418444754698,29.702284869906293,67.32506594361277,66.52122649283858
2018-10-22,48.85714862038647,30.78449088623632,59.27889977067804,59.11370732296562,61.95479918763617,67.79364557885339,26.10027641372527,73.78233318160252,53.525909420336745,70.39034947750719,68.69927169448823,67.32506594361277,75.85507505716646,65.35735788785317,47.26594477945784,54.84712395571061,69.57497155034405,53.75487336978721,61.7404499443813,29.951650980586,67.32506594361277,66.32945165127803
2018-10-23,48.67525162825699,40.14541232986335,59.34640700148007,59.83852919603893,62.59197893538777,67.41284976779718,27.81396095112838,73.45598453778574,52.30715716686457,71.99969599559844,67.8341981690119,65.4293165510109,75.8190325323578,67.29344187258253,48.19361257135179,53.7841262456224,69.31061072419931,53.53428633073026,61.57445625658875,30.79312470772677,65.4293165510109,67.35611553311085
2018-10-24,50.04716799712436,40.36361455066799,58.76856541361039,60.127953888935416,61.08355288452282,65.20208448292318,31.38939141424859,73.97022452764057,53.72823624111267,70.61991111277644,68.7474141272274,62.173288041335525,75.34619563033714,65.33058976327825,47.67770759056896,53.652364201942376,68.76604752317388,54.62721078613728,61.220876207888125,36.95389545275754,62.173288041335525,66.72556960066765
2018-10-25,47.53961175085576,40.845753691141,61.23912718617756,61.71735529780536,59.92413420912909,65.20208448292318,40.380065583211845,73.60059833227452,54.87036515630057,70.55264353333315,68.58882387970625,62.80898468280379,74.93567309517584,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,57.96823039047176,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-26,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-27,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-28,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-29,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-30,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-10-31,47.53961175085576,40.845753691141,61.29787697792992,61.8039186220073,58.49628733975159,65.20208448292318,39.77902715594533,73.60059833227452,54.87036515630057,69.94537707314402,68.58882387970625,62.80898468280379,75.14562940161196,65.07950600438438,47.6245618049056,52.54586321123732,68.76604752317388,58.25372445184577,61.70404314263294,36.893336170834935,62.80898468280379,66.88101140551362
2018-11-01,48.91586227976944,43.85470808944018,59.73496616156598,62.639600928232085,61.19810476627832,66.07643180094881,39.61731591558052,69.83540600479778,48.49712762253228,64.86175832066685,70.84926559740273,62.04602182882117,78.34179026219961,61.49293310410258,43.90636966164635,50.75426601245086,71.32232979665591,56.47818250896631,60.48351263391093,41.76412920838401,62.04602182882117,67.33526727822937
2018-11-02,42.63300090245308,51.52066196001866,59.6941659607828,62.46803902404995,61.476136751426935,65.22498364866047,42.4051099584365,76.03368182046381,47.643554647395845,62.02783480348469,70.58238914819832,52.20956075659607,76.23965050650335,63.123132179558674,45.86211124446821,54.08740101572728,72.13062020106305,56.30804486858389,59.94588479713927,41.42104057111724,52.20956075659607,66.39115421930319
